iter	RMSE
2927	0.8383031364
2928	0.8383008453
2929	0.8382988261
2930	0.8382967292
2931	0.8382945159
2932	0.8382913317
2933	0.8382894678
2934	0.8382866719
2935	0.8382838372
2936	0.8382809636
2937	0.838278323
2938	0.8382764979
2939	0.8382721487
2940	0.8382703236
2941	0.8382683431
2942	0.8382656249
2943	0.8382629842
2944	0.8382606154
2945	0.8382580136
2946	0.8382551011
2947	0.8382530041
2948	0.8382508295
2949	0.8382482665
2950	0.8382457423
2951	0.8382431016
2952	0.8382391794
2953	0.8382368882
2954	0.838234597
2955	0.8382319951
2956	0.8382291602
2957	0.8382264418
2958	0.8382239564
2959	0.838221704
2960	0.8382197234
2961	0.8382173156
2962	0.8382162671
2963	0.8382140147
2964	0.8382120729
2965	0.838209937
2966	0.8382076457
2967	0.8382048495
2968	0.8382029466
2969	0.838201432
2970	0.8381990242
2971	0.838196228
2972	0.838193626
2973	0.8381917619
2974	0.8381895094
2975	0.8381875287
2976	0.8381848102
2977	0.8381824412
2978	0.8381791401
2979	0.838176771
2980	0.8381747127
2981	0.8381719164
2982	0.8381693143
2983	0.8381673725
2984	0.8381650034
2985	0.838162712
2986	0.8381604983
2987	0.8381578185
2988	0.8381552163
2989	0.8381529249
2990	0.8381504781
2991	0.838148575
2992	0.8381458564
2993	0.8381439921
2994	0.8381422833
2995	0.8381399918
2996	0.8381372343
2997	0.8381356807
2998	0.8381332339
2999	0.8381308647
3000	0.8381281071
3001	0.8381258545
3002	0.838123058
3003	0.8381206112
3004	0.8381171544
3005	0.8381139308
3006	0.8381100468
3007	0.8381069007
3008	0.8381042208
3009	0.8381022399
3010	0.8380992881
3011	0.8380977345
3012	0.8380951321
3013	0.8380929959
3014	0.8380907431
3015	0.8380889565
3016	0.8380864318
3017	0.8380838683
3018	0.8380815378
3019	0.8380784694
3020	0.8380757893
3021	0.8380735365
3022	0.8380712449
3023	0.8380686813
3024	0.8380660401
3025	0.8380621559
3026	0.8380592039
3027	0.8380565626
3028	0.8380545428
3029	0.8380518626
3030	0.8380494544
3031	0.8380475123
3032	0.8380448321
3033	0.8380423073
3034	0.8380393552
3035	0.8380372966
3036	0.8380347717
3037	0.8380328684
3038	0.8380301882
3039	0.8380279741
3040	0.8380256047
3041	0.8380241286
3042	0.8380216426
3043	0.8380194285
3044	0.8380172144
3045	0.8380149226
3046	0.8380127473
3047	0.8380112712
3048	0.8380094455
3049	0.8380067264
3050	0.8380041626
3051	0.8380014435
3052	0.8379995401
3053	0.8379972094
3054	0.8379950729
3055	0.837992043
3056	0.8379894792
3057	0.8379867988
3058	0.8379843904
3059	0.8379824093
3060	0.8379803116
3061	0.8379780974
3062	0.8379755724
3063	0.8379733581
3064	0.8379715324
3065	0.8379694347
3066	0.837966832
3067	0.8379648119
3068	0.837962015
3069	0.8379590626
3070	0.8379562268
3071	0.8379531579
3072	0.8379515263
3073	0.8379495062
3074	0.8379479135
3075	0.8379449611
3076	0.8379423195
3077	0.837941154
3078	0.8379387066
3079	0.83793657
3080	0.8379339672
3081	0.8379314032
3082	0.8379290335
3083	0.8379266249
3084	0.8379239832
3085	0.8379207199
3086	0.8379173012
3087	0.8379127947
3088	0.8379105026
3089	0.8379093372
3090	0.8379066177
3091	0.8379048306
3092	0.8379027716
3093	0.837900868
3094	0.8378984205
3095	0.8378963226
3096	0.837893875
3097	0.8378913109
3098	0.8378886691
3099	0.8378868043
3100	0.8378851726
3101	0.8378831524
3102	0.8378812099
3103	0.8378773248
3104	0.8378740614
3105	0.8378713418
3106	0.8378688165
3107	0.8378659415
3108	0.837863455
3109	0.8378610851
3110	0.8378584043
3111	0.8378560344
3112	0.8378540918
3113	0.8378516441
3114	0.837849585
3115	0.8378476035
3116	0.8378455055
3117	0.8378431744
3118	0.8378408433
3119	0.8378385121
3120	0.8378363364
3121	0.8378333447
3122	0.8378309359
3123	0.8378288378
3124	0.8378270506
3125	0.8378250691
3126	0.8378232041
3127	0.8378208729
3128	0.8378186971
3129	0.8378162105
3130	0.8378137627
3131	0.8378119366
3132	0.8378093334
3133	0.8378072742
3134	0.837804127
3135	0.8378011741
3136	0.8377986874
3137	0.8377967058
3138	0.8377944134
3139	0.8377924707
3140	0.8377894012
3141	0.8377873807
3142	0.8377840781
3143	0.837781941
3144	0.8377799206
3145	0.8377775504
3146	0.8377751025
3147	0.8377728489
3148	0.8377707507
3149	0.8377685359
3150	0.83776636
3151	0.8377646503
3152	0.8377612699
3153	0.8377588608
3154	0.837756374
3155	0.8377547032
3156	0.8377524495
3157	0.837749885
3158	0.8377473982
3159	0.8377443673
3160	0.8377432016
3161	0.8377409868
3162	0.8377371788
3163	0.8377347308
3164	0.8377320885
3165	0.8377285913
3166	0.8377253273
3167	0.837722957
3168	0.8377202758
3169	0.8377163511
3170	0.8377146025
3171	0.837711455
3172	0.8377096286
3173	0.8377065588
3174	0.8377041496
3175	0.8377004191
3176	0.8376982042
3177	0.8376953674
3178	0.8376932691
3179	0.8376910541
3180	0.8376880619
3181	0.8376842925
3182	0.8376825438
3183	0.8376807174
3184	0.8376778807
3185	0.8376755491
3186	0.8376729066
3187	0.8376704973
3188	0.8376673884
3189	0.8376653677
3190	0.8376629583
3191	0.8376600438
3192	0.8376579064
3193	0.8376557691
3194	0.8376539038
3195	0.8376515721
3196	0.8376488907
3197	0.8376469865
3198	0.8376446937
3199	0.8376421677
3200	0.8376399137
3201	0.83763731
3202	0.8376354834
3203	0.8376335792
3204	0.8376317527
3205	0.8376291101
3206	0.8376252627
3207	0.837623203
3208	0.8376210656
3209	0.8376192779
3210	0.8376167518
3211	0.8376146532
3212	0.8376128267
3213	0.837610456
3214	0.8376064531
3215	0.8376022559
3216	0.8376004682
3217	0.837597087
3218	0.8375939002
3219	0.8375904413
3220	0.8375878763
3221	0.8375855444
3222	0.8375834458
3223	0.8375809973
3224	0.8375787043
3225	0.8375761781
3226	0.8375742349
3227	0.8375721362
3228	0.8375695711
3229	0.8375672004
3230	0.8375650239
3231	0.8375626143
3232	0.8375602435
3233	0.8375583779
3234	0.8375559683
3235	0.8375529756
3236	0.8375507991
3237	0.8375489724
3238	0.8375463684
3239	0.8375445029
3240	0.8375413547
3241	0.837538362
3242	0.83753603
3243	0.8375326875
3244	0.8375289951
3245	0.8375263133
3246	0.8375237092
3247	0.8375206776
3248	0.837518812
3249	0.8375165188
3250	0.8375146532
3251	0.8375121268
3252	0.8375100279
3253	0.8375079679
3254	0.8375050917
3255	0.8375029928
3256	0.8375001166
3257	0.8374981343
3258	0.8374956856
3259	0.837493198
3260	0.8374910603
3261	0.8374889225
3262	0.8374870568
3263	0.8374837918
3264	0.8374812265
3265	0.8374787777
3266	0.8374771452
3267	0.8374732583
3268	0.8374708872
3269	0.837468866
3270	0.8374665338
3271	0.8374633465
3272	0.8374612864
3273	0.8374584878
3274	0.8374559223
3275	0.8374530071
3276	0.8374504028
3277	0.8374484204
3278	0.8374453496
3279	0.8374435227
3280	0.8374409572
3281	0.8374375754
3282	0.8374348156
3283	0.8374328331
3284	0.8374309284
3285	0.837428635
3286	0.8374263416
3287	0.8374238927
3288	0.8374222601
3289	0.8374203165
3290	0.8374174011
3291	0.8374153797
3292	0.8374129697
3293	0.8374110261
3294	0.8374090824
3295	0.837406167
3296	0.8374036014
3297	0.8374020854
3298	0.8373991311
3299	0.8373968764
3300	0.8373940776
3301	0.8373926004
3302	0.8373901125
3303	0.8373871581
3304	0.8373852922
3305	0.8373821434
3306	0.8373800831
3307	0.8373777896
3308	0.8373751462
3309	0.8373732025
3310	0.8373714531
3311	0.8373683432
3312	0.8373675268
3313	0.8373650778
3314	0.8373621233
3315	0.8373605683
3316	0.8373585468
3317	0.8373552036
3318	0.837352599
3319	0.8373504997
3320	0.8373483616
3321	0.8373458347
3322	0.83734323
3323	0.8373414806
3324	0.8373394202
3325	0.8373364657
3326	0.8373341331
3327	0.8373314507
3328	0.8373278741
3329	0.8373257748
3330	0.8373236366
3331	0.8373218872
3332	0.8373198267
3333	0.8373178829
3334	0.8373152781
3335	0.837313101
3336	0.8373104574
3337	0.8373083192
3338	0.8373069585
3339	0.837304587
3340	0.8373021766
3341	0.8372996495
3342	0.8372977445
3343	0.837295373
3344	0.8372936235
3345	0.8372922239
3346	0.8372903189
3347	0.8372866644
3348	0.8372842928
3349	0.8372818824
3350	0.8372796274
3351	0.8372765949
3352	0.8372742622
3353	0.8372719295
3354	0.8372697522
3355	0.8372673029
3356	0.8372645425
3357	0.8372616654
3358	0.8372592549
3359	0.8372568832
3360	0.8372542006
3361	0.8372520622
3362	0.8372494961
3363	0.8372477465
3364	0.8372453749
3365	0.8372435086
3366	0.8372411758
3367	0.8372389985
3368	0.8372363935
3369	0.8372339829
3370	0.8372318445
3371	0.8372298227
3372	0.8372269844
3373	0.8372250015
3374	0.8372228242
3375	0.837220919
3376	0.8372186639
3377	0.8372166032
3378	0.8372143092
3379	0.8372119763
3380	0.8372092546
3381	0.837206805
3382	0.8372045499
3383	0.8372023336
3384	0.8371998063
3385	0.8371979399
3386	0.8371954515
3387	0.8371933129
3388	0.8371914855
3389	0.8371887248
3390	0.837186664
3391	0.8371844866
3392	0.8371811427
3393	0.8371790819
3394	0.8371769433
3395	0.8371741048
3396	0.8371720051
3397	0.8371695555
3398	0.8371666003
3399	0.8371638784
3400	0.8371592901
3401	0.8371563738
3402	0.8371538853
3403	0.8371506579
3404	0.8371487136
3405	0.8371466528
3406	0.8371444363
3407	0.8371400424
3408	0.8371375537
3409	0.837135765
3410	0.8371339763
3411	0.8371319932
3412	0.8371298545
3413	0.8371279102
3414	0.8371256159
3415	0.8371231662
3416	0.837120833
3417	0.8371187721
3418	0.8371160112
3419	0.8371139502
3420	0.837111967
3421	0.8371100227
3422	0.8371079617
3423	0.8371054341
3424	0.8371034898
3425	0.8371013121
3426	0.8370996011
3427	0.8370967235
3428	0.8370949347
3429	0.8370929903
3430	0.8370911238
3431	0.8370867684
3432	0.8370849018
3433	0.8370834241
3434	0.837081363
3435	0.8370787187
3436	0.837076191
3437	0.8370742855
3438	0.8370723799
3439	0.8370704355
3440	0.83706713
3441	0.8370647579
3442	0.8370625801
3443	0.8370600524
3444	0.837058069
3445	0.8370555802
3446	0.8370534802
3447	0.8370506802
3448	0.8370487746
3449	0.8370471412
3450	0.8370445746
3451	0.8370425912
3452	0.8370402578
3453	0.8370377689
3454	0.83703563
3455	0.8370339577
3456	0.8370311965
3457	0.8370270742
3458	0.8370249352
3459	0.8370229518
3460	0.8370206573
3461	0.8370184405
3462	0.837016496
3463	0.8370145904
3464	0.8370124903
3465	0.8370107791
3466	0.8370087956
3467	0.8370066566
3468	0.837004751
3469	0.8370034287
3470	0.8370013674
3471	0.8369985283
3472	0.8369964282
3473	0.8369923835
3474	0.8369906722
3475	0.8369875998
3476	0.8369856163
3477	0.8369831272
3478	0.8369805603
3479	0.8369796269
3480	0.8369774878
3481	0.8369757765
3482	0.8369734041
3483	0.836971615
3484	0.8369690092
3485	0.8369667923
3486	0.8369649644
3487	0.8369630975
3488	0.8369604917
3489	0.8369580414
3490	0.8369553577
3491	0.8369526352
3492	0.8369503405
3493	0.836947929
3494	0.8369455954
3495	0.8369431062
3496	0.8369399558
3497	0.836937311
3498	0.8369348606
3499	0.8369326048
3500	0.8369305044
3501	0.8369278207
3502	0.836925876
3503	0.8369238145
3504	0.836921442
3505	0.8369190305
3506	0.8369166579
3507	0.8369138574
3508	0.8369117181
3509	0.8369097734
3510	0.8369074396
3511	0.8369056893
3512	0.8369030833
3513	0.8369009051
3514	0.8368984936
3515	0.8368968599
3516	0.8368948762
3517	0.8368919979
3518	0.8368891196
3519	0.8368866302
3520	0.8368840241
3521	0.8368823126
3522	0.836879901
3523	0.8368761669
3524	0.8368736386
3525	0.8368712659
3526	0.8368690487
3527	0.8368669482
3528	0.8368641087
3529	0.8368608024
3530	0.8368576906
3531	0.8368554734
3532	0.8368535674
3533	0.8368511557
3534	0.8368490552
3535	0.8368463712
3536	0.8368434149
3537	0.8368410032
3538	0.8368392138
3539	0.8368367243
3540	0.8368350905
3541	0.8368324454
3542	0.8368299169
3543	0.8368272718
3544	0.8368250156
3545	0.8368220204
3546	0.8368201921
3547	0.8368186361
3548	0.8368164188
3549	0.8368145127
3550	0.8368119064
3551	0.8368101559
3552	0.8368083276
3553	0.8368063436
3554	0.8368043597
3555	0.8368020257
3556	0.8367999251
3557	0.8367978633
3558	0.8367958794
3559	0.8367937787
3560	0.8367922616
3561	0.8367900053
3562	0.836787788
3563	0.8367843646
3564	0.8367821473
3565	0.8367797743
3566	0.8367771679
3567	0.8367743669
3568	0.8367723829
3569	0.8367698932
3570	0.8367672868
3571	0.8367653416
3572	0.8367630464
3573	0.8367607901
3574	0.836759234
3575	0.8367564719
3576	0.8367542933
3577	0.8367523482
3578	0.8367508699
3579	0.8367470963
3580	0.8367440229
3581	0.836740755
3582	0.8367390822
3583	0.8367365924
3584	0.8367342192
3585	0.836732313
3586	0.8367300565
3587	0.8367279946
3588	0.836725388
3589	0.8367235985
3590	0.8367218089
3591	0.836718502
3592	0.8367157398
3593	0.8367131721
3594	0.8367114213
3595	0.8367076087
3596	0.8367050798
3597	0.8367027066
3598	0.8367002556
3599	0.8366979991
3600	0.836695548
3601	0.8366934082
3602	0.8366916186
3603	0.8366898678
3604	0.8366882727
3605	0.8366863274
3606	0.8366838763
3607	0.8366818921
3608	0.8366795577
3609	0.8366777291
3610	0.8366758227
3611	0.8366727491
3612	0.8366700645
3613	0.8366681581
3614	0.8366661349
3615	0.8366638394
3616	0.836660688
3617	0.8366593262
3618	0.8366568361
3619	0.8366546573
3620	0.8366524007
3621	0.836650572
3622	0.8366471093
3623	0.8366449304
3624	0.8366427127
3625	0.8366414287
3626	0.8366394055
3627	0.8366370321
3628	0.8366350478
3629	0.8366338027
3630	0.8366313125
3631	0.8366291337
3632	0.8366274606
3633	0.8366254762
3634	0.8366236086
3635	0.8366212352
3636	0.8366190563
3637	0.8366178501
3638	0.8366150097
3639	0.8366127141
3640	0.8366100682
3641	0.8366073056
3642	0.8366035703
3643	0.8366016637
3644	0.8365994848
3645	0.8365978116
3646	0.8365945821
3647	0.8365923642
3648	0.8365906132
3649	0.836588551
3650	0.8365868778
3651	0.8365845432
3652	0.8365829868
3653	0.836580263
3654	0.8365772669
3655	0.8365745042
3656	0.8365726364
3657	0.8365700683
3658	0.8365679671
3659	0.8365654378
3660	0.8365628307
3661	0.836560496
3662	0.8365584337
3663	0.8365567994
3664	0.8365542701
3665	0.8365524802
3666	0.8365507291
3667	0.8365478496
3668	0.8365461375
3669	0.8365437249
3670	0.8365417014
3671	0.8365388608
3672	0.8365368373
3673	0.8365345804
3674	0.8365328682
3675	0.8365306502
3676	0.8365288991
3677	0.8365265253
3678	0.8365247353
3679	0.8365230231
3680	0.8365211164
3681	0.8365195209
3682	0.8365178087
3683	0.8365156295
3684	0.8365135282
3685	0.8365107264
3686	0.8365084304
3687	0.8365066015
3688	0.8365042277
3689	0.8365023598
3690	0.8365000638
3691	0.8364975733
3692	0.836495433
3693	0.8364931759
3694	0.8364909577
3695	0.8364889342
3696	0.8364873386
3697	0.8364853929
3698	0.836483058
3699	0.8364812289
3700	0.836478894
3701	0.8364763645
3702	0.8364736404
3703	0.8364718502
3704	0.8364701379
3705	0.8364673749
3706	0.8364653123
3707	0.8364616931
3708	0.8364598251
3709	0.8364570621
3710	0.836454766
3711	0.8364516526
3712	0.8364498625
3713	0.8364474107
3714	0.8364457762
3715	0.8364434022
3716	0.8364411061
3717	0.8364379149
3718	0.8364362025
3719	0.836433595
3720	0.8364314156
3721	0.8364293919
3722	0.8364269401
3723	0.836425072
3724	0.8364233985
3725	0.8364218807
3726	0.8364197013
3727	0.8364173662
3728	0.8364142138
3729	0.8364121511
3730	0.8364099327
3731	0.8364062354
3732	0.8364048732
3733	0.8364028105
3734	0.8364005532
3735	0.8363975953
3736	0.8363959218
3737	0.836393431
3738	0.8363909401
3739	0.8363887217
3740	0.8363866589
3741	0.836384207
3742	0.8363818718
3743	0.8363801982
3744	0.8363780965
3745	0.8363761894
3746	0.8363747494
3747	0.8363729201
3748	0.8363700789
3749	0.8363681328
3750	0.8363663425
3751	0.836364124
3752	0.8363616331
3753	0.8363592589
3754	0.8363570014
3755	0.8363549386
3756	0.836352759
3757	0.8363502291
3758	0.8363479717
3759	0.8363459477
3760	0.8363430675
3761	0.8363411603
3762	0.8363390196
3763	0.8363371124
3764	0.8363342322
3765	0.8363320525
3766	0.8363299507
3767	0.8363289776
3768	0.8363266034
3769	0.8363243848
3770	0.8363226332
3771	0.8363202589
3772	0.8363178846
3773	0.8363157439
3774	0.8363138756
3775	0.8363113455
3776	0.8363082706
3777	0.8363061298
3778	0.836303989
3779	0.8363017314
3780	0.8362996295
3781	0.836297839
3782	0.8362958928
3783	0.8362941801
3784	0.8362914944
3785	0.8362894314
3786	0.8362874462
3787	0.8362853443
3788	0.8362832424
3789	0.8362811015
3790	0.8362786882
3791	0.8362759245
3792	0.8362734722
3793	0.8362710199
3794	0.836268879
3795	0.8362670885
3796	0.8362655314
3797	0.8362635073
3798	0.8362609382
3799	0.836258953
3800	0.8362568899
3801	0.8362551383
3802	0.8362530362
3803	0.8362507007
3804	0.8362487933
3805	0.8362463409
3806	0.8362434214
3807	0.8362410469
3808	0.8362389059
3809	0.8362368039
3810	0.8362354025
3811	0.8362331448
3812	0.8362311984
3813	0.8362283956
3814	0.836226605
3815	0.8362248143
3816	0.8362222451
3817	0.8362197927
3818	0.8362173013
3819	0.836215861
3820	0.836213681
3821	0.8362103332
3822	0.8362083089
3823	0.8362057786
3824	0.8362040268
3825	0.836201769
3826	0.8361994722
3827	0.8361976036
3828	0.8361956182
3829	0.8361937107
3830	0.8361910636
3831	0.8361882607
3832	0.8361854578
3833	0.8361831999
3834	0.8361807473
3835	0.8361787619
3836	0.8361772047
3837	0.836175414
3838	0.8361729225
3839	0.8361707424
3840	0.8361684066
3841	0.8361662265
3842	0.8361634625
3843	0.8361612824
3844	0.8361590244
3845	0.8361573114
3846	0.8361555985
3847	0.836153613
3848	0.8361511215
3849	0.8361489413
3850	0.8361471505
3851	0.8361456322
3852	0.8361436856
3853	0.8361418559
3854	0.8361399093
3855	0.836137807
3856	0.8361357826
3857	0.8361336024
3858	0.8361318894
3859	0.8361300207
3860	0.8361278794
3861	0.8361258549
3862	0.836122974
3863	0.8361207938
3864	0.8361181464
3865	0.8361159272
3866	0.8361139417
3867	0.8361116836
3868	0.8361092697
3869	0.8361072063
3870	0.8361051818
3871	0.8361040527
3872	0.8361016778
3873	0.8360988746
3874	0.8360962661
3875	0.8360942415
3876	0.8360924506
3877	0.8360903871
3878	0.83608809
3879	0.8360866884
3880	0.8360843524
3881	0.8360818995
3882	0.8360794467
3883	0.8360770717
3884	0.8360750471
3885	0.8360726721
3886	0.8360702971
3887	0.8360683504
3888	0.8360665983
3889	0.8360644569
3890	0.8360628605
3891	0.8360605244
3892	0.8360588113
3893	0.8360568645
3894	0.8360549178
3895	0.8360531267
3896	0.8360514525
3897	0.8360491553
3898	0.836046897
3899	0.8360443273
3900	0.8360425752
3901	0.8360409009
3902	0.8360389152
3903	0.8360369294
3904	0.8360351384
3905	0.8360328022
3906	0.8360307775
3907	0.8360284024
3908	0.8360268449
3909	0.8360248981
3910	0.8360226008
3911	0.836020615
3912	0.8360186292
3913	0.8360160594
3914	0.8360137621
3915	0.8360112312
3916	0.8360096737
3917	0.8360074542
3918	0.8360058578
3919	0.8360036383
3920	0.8360015746
3921	0.8359995499
3922	0.8359974862
3923	0.8359943322
3924	0.8359921906
3925	0.8359894649
3926	0.8359870897
3927	0.83598561
3928	0.8359832737
3929	0.8359812489
3930	0.8359789125
3931	0.8359770824
3932	0.8359754859
3933	0.8359733442
3934	0.8359717088
3935	0.8359690999
3936	0.8359668024
3937	0.8359652449
3938	0.8359626359
3939	0.8359600659
3940	0.835958041
3941	0.8359555099
3942	0.8359536408
3943	0.8359520832
3944	0.83594963
3945	0.8359469042
3946	0.8359444509
3947	0.8359413357
3948	0.8359390382
3949	0.8359368575
3950	0.8359348715
3951	0.8359324571
3952	0.8359303154
3953	0.8359284852
3954	0.8359271612
3955	0.8359244742
3956	0.8359222935
3957	0.8359196844
3958	0.835917932
3959	0.8359155955
3960	0.8359141157
3961	0.835911896
3962	0.8359101047
3963	0.8359076513
3964	0.8359054706
3965	0.8359037182
3966	0.8359017321
3967	0.8358988893
3968	0.8358968253
3969	0.8358942941
3970	0.8358924637
3971	0.8358902829
3972	0.8358882968
3973	0.835886155
3974	0.8358836626
3975	0.8358811313
3976	0.8358794178
3977	0.8358776653
3978	0.8358751729
3979	0.8358733815
3980	0.8358714343
3981	0.8358696429
3982	0.8358678904
3983	0.8358658653
3984	0.835863996
3985	0.8358616593
3986	0.8358598289
3987	0.8358578428
3988	0.8358559734
3989	0.8358544157
3990	0.8358515337
3991	0.8358496254
3992	0.8358475224
3993	0.8358454583
3994	0.8358433163
3995	0.8358405902
3996	0.8358390713
3997	0.8358369683
3998	0.8358347094
3999	0.8358319443
4000	0.8358301138
4001	0.8358283223
4002	0.8358262582
4003	0.8358241551
4004	0.8358222467
4005	0.8358203384
4006	0.8358186247
4007	0.8358171058
4008	0.8358153532
4009	0.8358135227
4010	0.8358113417
4011	0.8358094723
4012	0.8358079923
4013	0.8358058502
4014	0.8358041755
4015	0.8358019166
4016	0.835800125
4017	0.8357984892
4018	0.8357966197
4019	0.835794244
4020	0.8357916734
4021	0.8357898429
4022	0.8357880513
4023	0.8357860649
4024	0.8357834944
4025	0.835781508
4026	0.8357795606
4027	0.83577699
4028	0.8357737573
4029	0.8357715762
4030	0.8357693561
4031	0.8357674087
4032	0.8357655781
4033	0.8357631633
4034	0.8357612548
4035	0.835759541
4036	0.8357579831
4037	0.8357556072
4038	0.8357530755
4039	0.8357509332
4040	0.8357492195
4041	0.8357469604
4042	0.8357450908
4043	0.835742598
4044	0.8357406894
4045	0.8357392093
4046	0.8357369892
4047	0.8357346522
4048	0.8357322762
4049	0.8357304455
4050	0.8357281864
4051	0.8357257715
4052	0.8357239797
4053	0.8357209416
4054	0.835719033
4055	0.8357175528
4056	0.8357152547
4057	0.8357133072
4058	0.8357114375
4059	0.8357091783
4060	0.8357082435
4061	0.8357064517
4062	0.8357040367
4063	0.8357021281
4064	0.8356997131
4065	0.8356976486
4066	0.8356952336
4067	0.8356935586
4068	0.8356911047
4069	0.8356895466
4070	0.8356879106
4071	0.8356857292
4072	0.8356841322
4073	0.835681834
4074	0.8356795357
4075	0.8356778997
4076	0.8356758742
4077	0.8356740434
4078	0.8356724853
4079	0.8356704597
4080	0.8356676161
4081	0.8356653957
4082	0.8356632923
4083	0.8356612277
4084	0.8356588905
4085	0.8356559689
4086	0.835654255
4087	0.8356519567
4088	0.8356501258
4089	0.8356478275
4090	0.8356458019
4091	0.8356432309
4092	0.8356412053
4093	0.8356387511
4094	0.8356367255
4095	0.8356348167
4096	0.83563283
4097	0.8356313107
4098	0.8356292851
4099	0.8356277658
4100	0.8356256622
4101	0.8356233249
4102	0.835621494
4103	0.8356186503
4104	0.8356168193
4105	0.8356148715
4106	0.8356122225
4107	0.8356101968
4108	0.8356079374
4109	0.8356057169
4110	0.8356034964
4111	0.8356013148
4112	0.8355987826
4113	0.8355971464
4114	0.8355953544
4115	0.8355934845
4116	0.8355913808
4117	0.8355895888
4118	0.835587563
4119	0.835584836
4120	0.8355829661
4121	0.8355809403
4122	0.8355790704
4123	0.8355771225
4124	0.83557572
4125	0.8355737332
4126	0.8355719021
4127	0.8355702659
4128	0.8355670714
4129	0.8355649676
4130	0.8355631755
4131	0.8355607212
4132	0.8355582278
4133	0.8355558514
4134	0.8355545268
4135	0.8355526567
4136	0.8355502023
4137	0.83554767
4138	0.8355454883
4139	0.8355435403
4140	0.8355415145
4141	0.8355394107
4142	0.8355369173
4143	0.8355344628
4144	0.8355322421
4145	0.8355308006
4146	0.835529437
4147	0.8355276059
4148	0.8355259306
4149	0.8355240605
4150	0.8355222684
4151	0.8355202814
4152	0.8355175152
4153	0.835514788
4154	0.8355115153
4155	0.8355082036
4156	0.8355064114
4157	0.8355047751
4158	0.835502866
4159	0.8355010348
4160	0.8354985413
4161	0.8354970608
4162	0.8354953854
4163	0.8354939438
4164	0.8354921127
4165	0.835489736
4166	0.8354879438
4167	0.8354859567
4168	0.8354845151
4169	0.8354825281
4170	0.8354807358
4171	0.8354788656
4172	0.8354765668
4173	0.8354746187
4174	0.8354727096
4175	0.8354704887
4176	0.8354689692
4177	0.8354676834
4178	0.8354659301
4179	0.835463904
4180	0.8354618779
4181	0.8354590726
4182	0.8354564621
4183	0.8354540074
4184	0.8354519423
4185	0.83545015
4186	0.8354485135
4187	0.8354461367
4188	0.8354443444
4189	0.8354420066
4190	0.8354400973
4191	0.8354381881
4192	0.8354364347
4193	0.8354345644
4194	0.8354324604
4195	0.8354305511
4196	0.8354289536
4197	0.835426304
4198	0.8354240051
4199	0.8354220958
4200	0.8354200306
4201	0.8354178876
4202	0.8354158614
4203	0.8354130559
4204	0.8354113025
4205	0.8354093152
4206	0.8354069383
4207	0.8354047173
4208	0.8354024573
4209	0.8354004311
4210	0.8353985217
4211	0.8353960669
4212	0.8353933392
4213	0.8353910402
4214	0.8353886243
4215	0.8353867539
4216	0.835384377
4217	0.8353817662
4218	0.8353801686
4219	0.8353783761
4220	0.8353767395
4221	0.8353751808
4222	0.8353728428
4223	0.8353705437
4224	0.8353689461
4225	0.8353667249
4226	0.8353647765
4227	0.8353611526
4228	0.8353592042
4229	0.8353574117
4230	0.8353556581
4231	0.8353539435
4232	0.8353511768
4233	0.8353488387
4234	0.8353480983
4235	0.8353464616
4236	0.8353449029
4237	0.8353424089
4238	0.8353403046
4239	0.8353377327
4240	0.8353358622
4241	0.8353333681
4242	0.8353304065
4243	0.8353283411
4244	0.8353265096
4245	0.8353243663
4246	0.8353225737
4247	0.8353205862
4248	0.8353184819
4249	0.8353164944
4250	0.8353136106
4251	0.835311896
4252	0.8353094019
4253	0.8353071026
4254	0.8353050372
4255	0.8353029328
4256	0.8353011792
4257	0.8352993475
4258	0.8352973211
4259	0.8352956453
4260	0.8352930733
4261	0.8352913196
4262	0.835289371
4263	0.8352874225
4264	0.8352856298
4265	0.8352836812
4266	0.8352816937
4267	0.835279901
4268	0.8352779524
4269	0.8352747178
4270	0.8352724964
4271	0.8352705088
4272	0.8352686382
4273	0.8352659881
4274	0.8352641174
4275	0.8352625975
4276	0.8352608048
4277	0.83525909
4278	0.8352574531
4279	0.8352551148
4280	0.8352530882
4281	0.8352506329
4282	0.8352488791
4283	0.8352466577
4284	0.8352442413
4285	0.8352417081
4286	0.8352394866
4287	0.8352376549
4288	0.8352355113
4289	0.8352329001
4290	0.8352305227
4291	0.835228574
4292	0.8352261186
4293	0.8352242089
4294	0.8352221823
4295	0.8352207012
4296	0.8352185187
4297	0.8352169987
4298	0.8352151279
4299	0.8352131012
4300	0.8352100612
4301	0.8352086971
4302	0.8352067094
4303	0.8352048386
4304	0.8352030457
4305	0.8352004344
4306	0.8351976282
4307	0.8351955235
4308	0.8351930681
4309	0.8351911193
4310	0.8351890146
4311	0.8351872997
4312	0.8351850001
4313	0.8351833241
4314	0.8351816482
4315	0.8351798163
4316	0.8351780234
4317	0.8351759187
4318	0.8351743986
4319	0.8351719431
4320	0.8351705399
4321	0.8351678115
4322	0.8351646934
4323	0.8351624327
4324	0.8351605618
4325	0.8351584961
4326	0.8351560405
4327	0.8351537019
4328	0.8351518309
4329	0.8351496092
4330	0.8351474655
4331	0.8351456725
4332	0.8351436846
4333	0.8351416188
4334	0.8351398258
4335	0.8351379938
4336	0.8351350705
4337	0.8351326928
4338	0.835130471
