iter	Passed	Remaining
3253	10401	21564
3254	10405	21562
3255	10408	21559
3256	10411	21556
3257	10415	21552
3258	10418	21550
3259	10421	21547
3260	10425	21544
3261	10428	21541
3262	10431	21538
3263	10435	21535
3264	10438	21532
3265	10441	21529
3266	10445	21526
3267	10448	21523
3268	10451	21520
3269	10454	21517
3270	10458	21514
3271	10461	21511
3272	10464	21507
3273	10468	21505
3274	10471	21502
3275	10474	21499
3276	10478	21497
3277	10482	21495
3278	10485	21492
3279	10488	21489
3280	10492	21486
3281	10495	21483
3282	10499	21481
3283	10502	21478
3284	10505	21475
3285	10508	21471
3286	10512	21469
3287	10515	21466
3288	10519	21464
3289	10522	21460
3290	10526	21458
3291	10529	21455
3292	10532	21452
3293	10536	21449
3294	10539	21446
3295	10542	21443
3296	10545	21440
3297	10549	21437
3298	10552	21434
3299	10555	21431
3300	10558	21428
3301	10562	21424
3302	10565	21421
3303	10568	21418
3304	10571	21415
3305	10575	21413
3306	10579	21410
3307	10582	21408
3308	10585	21404
3309	10588	21401
3310	10592	21399
3311	10596	21396
3312	10599	21393
3313	10602	21390
3314	10606	21388
3315	10609	21385
3316	10612	21382
3317	10616	21379
3318	10619	21376
3319	10622	21373
3320	10626	21370
3321	10629	21367
3322	10632	21364
3323	10635	21361
3324	10639	21358
3325	10642	21355
3326	10645	21352
3327	10649	21349
3328	10652	21346
3329	10655	21343
3330	10659	21340
3331	10662	21337
3332	10665	21334
3333	10668	21330
3334	10671	21326
3335	10674	21323
3336	10677	21319
3337	10680	21315
3338	10683	21313
3339	10687	21310
3340	10690	21307
3341	10693	21304
3342	10696	21300
3343	10700	21298
3344	10703	21295
3345	10706	21292
3346	10710	21289
3347	10713	21286
3348	10717	21283
3349	10720	21280
3350	10723	21277
3351	10726	21273
3352	10730	21271
3353	10733	21268
3354	10736	21265
3355	10739	21261
3356	10742	21258
3357	10746	21255
3358	10749	21252
3359	10752	21249
3360	10755	21245
3361	10759	21243
3362	10762	21240
3363	10765	21236
3364	10768	21233
3365	10771	21230
3366	10775	21227
3367	10778	21223
3368	10781	21220
3369	10784	21217
3370	10787	21214
3371	10791	21211
3372	10794	21208
3373	10798	21206
3374	10801	21203
3375	10805	21201
3376	10808	21198
3377	10812	21195
3378	10815	21193
3379	10819	21191
3380	10822	21187
3381	10825	21184
3382	10828	21180
3383	10831	21177
3384	10835	21174
3385	10838	21170
3386	10841	21167
3387	10844	21164
3388	10847	21160
3389	10851	21158
3390	10854	21155
3391	10857	21151
3392	10860	21148
3393	10863	21144
3394	10866	21141
3395	10869	21137
3396	10872	21134
3397	10875	21130
3398	10878	21126
3399	10881	21123
3400	10885	21120
3401	10888	21117
3402	10891	21113
3403	10894	21109
3404	10897	21106
3405	10900	21103
3406	10903	21099
3407	10906	21096
3408	10909	21093
3409	10913	21090
3410	10916	21086
3411	10919	21083
3412	10922	21080
3413	10925	21077
3414	10929	21074
3415	10932	21071
3416	10935	21068
3417	10939	21065
3418	10942	21063
3419	10946	21061
3420	10950	21058
3421	10953	21055
3422	10956	21052
3423	10960	21050
3424	10964	21048
3425	10967	21045
3426	10971	21042
3427	10974	21040
3428	10978	21037
3429	10981	21035
3430	10985	21032
3431	10988	21029
3432	10991	21026
3433	10994	21022
3434	10997	21019
3435	11000	21015
3436	11004	21013
3437	11007	21010
3438	11011	21007
3439	11014	21003
3440	11017	21000
3441	11021	20998
3442	11024	20996
3443	11028	20993
3444	11031	20990
3445	11035	20988
3446	11038	20985
3447	11041	20982
3448	11045	20979
3449	11048	20976
3450	11052	20973
3451	11055	20970
3452	11058	20967
3453	11061	20964
3454	11065	20962
3455	11068	20958
3456	11071	20955
3457	11075	20952
3458	11078	20949
3459	11082	20947
3460	11085	20944
3461	11088	20941
3462	11092	20938
3463	11095	20935
3464	11098	20932
3465	11101	20928
3466	11105	20925
3467	11108	20922
3468	11111	20920
3469	11115	20917
3470	11118	20914
3471	11122	20911
3472	11125	20908
3473	11128	20905
3474	11131	20901
3475	11134	20897
3476	11137	20894
3477	11140	20890
3478	11143	20887
3479	11146	20883
3480	11149	20879
3481	11152	20876
3482	11155	20872
3483	11158	20870
3484	11162	20867
3485	11165	20864
3486	11168	20860
3487	11171	20857
3488	11175	20854
3489	11178	20851
3490	11181	20848
3491	11184	20844
3492	11188	20842
3493	11191	20839
3494	11194	20836
3495	11198	20833
3496	11201	20829
3497	11204	20827
3498	11207	20823
3499	11211	20820
3500	11214	20817
3501	11217	20814
3502	11221	20811
3503	11224	20808
3504	11227	20805
3505	11230	20802
3506	11234	20800
3507	11238	20797
3508	11242	20796
3509	11246	20794
3510	11249	20791
3511	11252	20788
3512	11256	20785
3513	11259	20782
3514	11262	20779
3515	11266	20776
3516	11269	20773
3517	11272	20769
3518	11275	20766
3519	11279	20764
3520	11282	20761
3521	11286	20758
3522	11289	20755
3523	11292	20752
3524	11296	20750
3525	11299	20747
3526	11302	20744
3527	11306	20740
3528	11309	20737
3529	11313	20735
3530	11316	20732
3531	11319	20729
3532	11323	20726
3533	11326	20724
3534	11330	20721
3535	11333	20717
3536	11336	20714
3537	11340	20712
3538	11343	20710
3539	11347	20706
3540	11350	20703
3541	11353	20700
3542	11356	20697
3543	11360	20694
3544	11363	20691
3545	11366	20688
3546	11370	20685
3547	11373	20682
3548	11376	20679
3549	11379	20675
3550	11382	20672
3551	11386	20669
3552	11389	20666
3553	11392	20663
3554	11395	20660
3555	11399	20656
3556	11402	20653
3557	11405	20650
3558	11408	20646
3559	11411	20643
3560	11414	20639
3561	11417	20636
3562	11421	20633
3563	11424	20630
3564	11427	20626
3565	11430	20622
3566	11433	20620
3567	11436	20616
3568	11439	20613
3569	11442	20609
3570	11446	20606
3571	11449	20604
3572	11453	20601
3573	11456	20598
3574	11460	20596
3575	11463	20593
3576	11466	20590
3577	11469	20586
3578	11472	20582
3579	11475	20579
3580	11479	20576
3581	11482	20573
3582	11485	20569
3583	11488	20566
3584	11491	20562
3585	11494	20559
3586	11497	20555
3587	11501	20554
3588	11504	20551
3589	11508	20548
3590	11511	20545
3591	11515	20542
3592	11518	20539
3593	11521	20536
3594	11525	20534
3595	11528	20531
3596	11531	20527
3597	11534	20524
3598	11538	20521
3599	11541	20517
3600	11544	20514
3601	11547	20511
3602	11551	20508
3603	11554	20505
3604	11557	20502
3605	11561	20499
3606	11564	20496
3607	11567	20493
3608	11571	20490
3609	11574	20487
3610	11577	20484
3611	11580	20481
3612	11583	20477
3613	11587	20474
3614	11590	20471
3615	11593	20468
3616	11596	20465
3617	11600	20462
3618	11603	20458
3619	11606	20455
3620	11609	20452
3621	11612	20448
3622	11616	20446
3623	11619	20443
3624	11622	20440
3625	11626	20437
3626	11629	20434
3627	11632	20431
3628	11636	20428
3629	11639	20424
3630	11642	20421
3631	11645	20418
3632	11648	20414
3633	11651	20410
3634	11654	20407
3635	11657	20403
3636	11660	20399
3637	11663	20396
3638	11666	20392
3639	11669	20389
3640	11672	20386
3641	11676	20383
3642	11679	20380
3643	11682	20377
3644	11685	20373
3645	11689	20370
3646	11692	20367
3647	11695	20364
3648	11698	20361
3649	11701	20357
3650	11704	20354
3651	11708	20351
3652	11711	20348
3653	11714	20345
3654	11718	20342
3655	11721	20339
3656	11724	20336
3657	11727	20333
3658	11731	20330
3659	11734	20326
3660	11737	20323
3661	11740	20320
3662	11744	20317
3663	11747	20314
3664	11750	20311
3665	11753	20308
3666	11756	20304
3667	11759	20300
3668	11762	20297
3669	11765	20293
3670	11768	20290
3671	11771	20286
3672	11774	20283
3673	11777	20279
3674	11780	20275
3675	11783	20272
3676	11787	20269
3677	11790	20266
3678	11794	20264
3679	11797	20261
3680	11801	20258
3681	11804	20255
3682	11807	20252
3683	11811	20249
3684	11814	20246
3685	11817	20243
3686	11820	20239
3687	11823	20236
3688	11827	20234
3689	11830	20231
3690	11833	20227
3691	11837	20224
3692	11840	20221
3693	11843	20218
3694	11847	20215
3695	11849	20211
3696	11852	20207
3697	11855	20203
3698	11858	20200
3699	11861	20197
3700	11865	20194
3701	11868	20191
3702	11871	20188
3703	11875	20184
3704	11878	20181
3705	11881	20178
3706	11884	20175
3707	11887	20171
3708	11891	20168
3709	11894	20166
3710	11897	20163
3711	11900	20159
3712	11904	20156
3713	11907	20153
3714	11910	20150
3715	11914	20147
3716	11917	20144
3717	11920	20140
3718	11923	20137
3719	11927	20134
3720	11930	20131
3721	11933	20128
3722	11936	20125
3723	11939	20122
3724	11943	20119
3725	11946	20115
3726	11949	20112
3727	11952	20109
3728	11955	20106
3729	11959	20102
3730	11962	20099
3731	11964	20095
3732	11967	20091
3733	11971	20089
3734	11974	20086
3735	11978	20083
3736	11981	20080
3737	11984	20076
3738	11987	20074
3739	11991	20070
3740	11994	20067
3741	11997	20064
3742	12001	20061
3743	12004	20058
3744	12007	20055
3745	12011	20052
3746	12014	20049
3747	12017	20046
3748	12021	20043
3749	12024	20040
3750	12027	20037
3751	12030	20034
3752	12034	20031
3753	12037	20028
3754	12040	20025
3755	12044	20022
3756	12047	20019
3757	12050	20015
3758	12053	20012
3759	12056	20009
3760	12060	20006
3761	12063	20002
3762	12066	19999
3763	12069	19995
3764	12072	19992
3765	12075	19988
3766	12078	19985
3767	12081	19982
3768	12084	19979
3769	12088	19976
3770	12091	19972
3771	12094	19969
3772	12098	19967
3773	12102	19965
3774	12106	19963
3775	12109	19960
3776	12113	19957
3777	12116	19955
3778	12120	19953
3779	12124	19951
3780	12127	19948
3781	12131	19945
3782	12134	19942
3783	12137	19938
3784	12141	19935
3785	12144	19932
3786	12148	19930
3787	12151	19927
3788	12154	19924
3789	12158	19921
3790	12161	19918
3791	12164	19915
3792	12168	19912
3793	12171	19909
3794	12175	19907
3795	12179	19905
3796	12182	19902
3797	12185	19899
3798	12189	19896
3799	12193	19893
3800	12196	19890
3801	12199	19887
3802	12202	19883
3803	12205	19881
3804	12209	19878
3805	12212	19874
3806	12215	19871
3807	12219	19868
3808	12222	19865
3809	12225	19862
3810	12229	19860
3811	12232	19857
3812	12235	19854
3813	12239	19851
3814	12242	19847
3815	12245	19844
3816	12249	19842
3817	12252	19839
3818	12255	19836
3819	12259	19832
3820	12262	19829
3821	12266	19827
3822	12269	19825
3823	12273	19822
3824	12277	19820
3825	12280	19816
3826	12283	19813
3827	12286	19810
3828	12289	19806
3829	12293	19803
3830	12296	19800
3831	12299	19797
3832	12302	19794
3833	12306	19791
3834	12309	19788
3835	12313	19785
3836	12316	19782
3837	12319	19779
3838	12323	19776
3839	12327	19774
3840	12330	19772
3841	12334	19769
3842	12337	19766
3843	12340	19763
3844	12344	19760
3845	12347	19756
3846	12350	19753
3847	12353	19750
3848	12357	19747
3849	12360	19744
3850	12363	19741
3851	12366	19738
3852	12370	19735
3853	12374	19733
3854	12377	19730
3855	12381	19727
3856	12384	19724
3857	12387	19721
3858	12391	19718
3859	12394	19715
3860	12398	19713
3861	12402	19711
3862	12405	19708
3863	12408	19705
3864	12412	19702
3865	12415	19699
3866	12418	19696
3867	12422	19693
3868	12426	19691
3869	12429	19688
3870	12433	19685
3871	12436	19683
3872	12440	19680
3873	12443	19677
3874	12446	19673
3875	12449	19670
3876	12453	19667
3877	12456	19664
3878	12459	19661
3879	12463	19658
3880	12466	19655
3881	12469	19652
3882	12473	19650
3883	12477	19647
3884	12480	19644
3885	12483	19640
3886	12486	19637
3887	12490	19634
3888	12493	19631
3889	12496	19628
3890	12499	19625
3891	12503	19622
3892	12506	19619
3893	12509	19616
3894	12512	19612
3895	12516	19609
3896	12519	19606
3897	12522	19603
3898	12526	19600
3899	12529	19597
3900	12532	19594
3901	12536	19591
3902	12539	19588
3903	12543	19585
3904	12546	19582
3905	12549	19579
3906	12552	19576
3907	12555	19572
3908	12558	19569
3909	12562	19566
3910	12565	19563
3911	12568	19559
3912	12572	19556
3913	12575	19553
3914	12578	19550
3915	12582	19547
3916	12585	19544
3917	12588	19541
3918	12591	19538
3919	12595	19535
3920	12598	19532
3921	12602	19529
3922	12605	19526
3923	12608	19523
3924	12612	19520
3925	12615	19517
3926	12618	19514
3927	12622	19511
3928	12625	19508
3929	12628	19505
3930	12632	19503
3931	12635	19499
3932	12638	19496
3933	12641	19493
3934	12645	19489
3935	12648	19486
3936	12651	19483
3937	12654	19480
3938	12658	19477
3939	12661	19474
3940	12664	19471
3941	12668	19468
3942	12672	19467
3943	12676	19463
3944	12679	19461
3945	12682	19458
3946	12685	19454
3947	12689	19451
3948	12692	19448
3949	12696	19446
3950	12699	19442
3951	12702	19439
3952	12705	19435
3953	12708	19432
3954	12711	19428
3955	12714	19425
3956	12717	19422
3957	12720	19418
3958	12724	19416
3959	12727	19412
3960	12731	19410
3961	12734	19407
3962	12738	19404
3963	12741	19401
3964	12744	19397
3965	12747	19394
3966	12750	19391
3967	12753	19387
3968	12757	19385
3969	12760	19381
3970	12764	19379
3971	12767	19376
3972	12771	19373
3973	12774	19370
3974	12778	19368
3975	12781	19365
3976	12785	19362
3977	12788	19359
3978	12791	19356
3979	12795	19353
3980	12798	19350
3981	12801	19347
3982	12805	19344
3983	12808	19341
3984	12811	19338
3985	12815	19335
3986	12818	19332
3987	12822	19329
3988	12825	19326
3989	12828	19323
3990	12832	19320
3991	12835	19317
3992	12838	19313
3993	12841	19310
3994	12844	19307
3995	12848	19304
3996	12851	19301
3997	12854	19298
3998	12858	19295
3999	12861	19292
4000	12864	19289
4001	12867	19285
4002	12871	19282
4003	12874	19279
4004	12877	19276
4005	12881	19273
4006	12884	19270
4007	12887	19267
4008	12890	19263
4009	12894	19260
4010	12897	19257
4011	12900	19254
4012	12903	19250
4013	12906	19247
4014	12910	19244
4015	12912	19240
4016	12916	19237
4017	12919	19234
4018	12922	19231
4019	12926	19228
4020	12929	19225
4021	12933	19222
4022	12936	19219
4023	12939	19216
4024	12942	19213
4025	12946	19210
4026	12949	19206
4027	12952	19203
4028	12955	19200
4029	12959	19197
4030	12962	19194
4031	12965	19191
4032	12969	19188
4033	12972	19185
4034	12975	19181
4035	12979	19179
4036	12982	19175
4037	12985	19172
4038	12988	19169
4039	12991	19166
4040	12995	19163
4041	12998	19160
4042	13001	19156
4043	13005	19153
4044	13008	19150
4045	13011	19147
4046	13014	19144
4047	13018	19141
4048	13021	19138
4049	13024	19135
4050	13028	19132
4051	13031	19129
4052	13035	19126
4053	13039	19124
4054	13042	19121
4055	13045	19118
4056	13048	19115
4057	13052	19111
4058	13055	19108
4059	13058	19105
4060	13061	19102
4061	13064	19098
4062	13068	19095
4063	13071	19091
4064	13073	19088
4065	13077	19084
4066	13080	19081
4067	13083	19077
4068	13086	19075
4069	13089	19071
4070	13093	19068
4071	13096	19066
4072	13100	19063
4073	13103	19060
4074	13107	19057
4075	13110	19054
4076	13113	19051
4077	13117	19048
4078	13120	19046
4079	13124	19043
4080	13127	19039
4081	13130	19036
4082	13134	19033
4083	13137	19031
4084	13140	19027
4085	13144	19025
4086	13147	19022
4087	13151	19019
4088	13154	19016
4089	13157	19012
4090	13161	19009
4091	13164	19006
4092	13167	19003
4093	13170	19000
4094	13174	18997
4095	13177	18994
4096	13182	18993
4097	13186	18990
4098	13189	18987
4099	13192	18984
4100	13196	18981
4101	13199	18978
4102	13202	18975
4103	13205	18971
4104	13209	18969
4105	13212	18966
4106	13215	18962
4107	13219	18959
4108	13222	18956
4109	13225	18953
4110	13229	18950
4111	13232	18947
4112	13235	18944
4113	13239	18941
4114	13242	18938
4115	13245	18935
4116	13249	18932
4117	13252	18929
4118	13255	18926
4119	13258	18922
4120	13262	18919
4121	13265	18916
4122	13268	18913
4123	13272	18910
4124	13275	18907
4125	13278	18904
4126	13281	18900
4127	13285	18897
4128	13288	18894
4129	13291	18891
4130	13294	18888
4131	13298	18885
4132	13301	18882
4133	13304	18878
4134	13307	18875
4135	13311	18872
4136	13314	18869
4137	13317	18865
4138	13320	18862
4139	13323	18859
4140	13326	18855
4141	13330	18853
4142	13334	18851
4143	13338	18849
4144	13342	18846
4145	13345	18844
4146	13349	18841
4147	13353	18838
4148	13356	18835
4149	13359	18832
4150	13363	18829
4151	13366	18825
4152	13369	18823
4153	13372	18820
4154	13376	18816
4155	13379	18813
4156	13382	18810
4157	13386	18807
4158	13389	18804
4159	13393	18802
4160	13396	18799
4161	13399	18795
4162	13403	18792
4163	13406	18789
4164	13410	18786
4165	13413	18783
4166	13416	18780
4167	13419	18777
4168	13422	18773
4169	13426	18771
4170	13430	18769
4171	13433	18765
4172	13436	18762
4173	13440	18760
4174	13444	18757
4175	13447	18754
4176	13451	18752
4177	13455	18749
4178	13458	18746
4179	13461	18743
4180	13465	18740
4181	13468	18737
4182	13472	18734
4183	13475	18731
4184	13478	18728
4185	13482	18725
4186	13485	18722
4187	13488	18719
4188	13491	18715
4189	13495	18712
4190	13498	18709
4191	13501	18706
4192	13504	18703
4193	13508	18699
4194	13511	18696
4195	13514	18693
4196	13517	18690
4197	13520	18686
4198	13523	18683
4199	13526	18680
4200	13530	18677
4201	13533	18674
4202	13537	18671
4203	13540	18668
4204	13544	18665
4205	13547	18662
4206	13550	18659
4207	13553	18655
4208	13557	18652
4209	13560	18649
4210	13564	18646
4211	13567	18643
4212	13570	18640
4213	13573	18637
4214	13577	18634
4215	13580	18631
4216	13584	18628
4217	13587	18625
4218	13590	18622
4219	13593	18619
4220	13597	18616
4221	13600	18613
4222	13603	18609
4223	13607	18606
4224	13610	18604
4225	13614	18601
4226	13617	18597
4227	13620	18594
4228	13623	18591
4229	13627	18588
4230	13630	18585
4231	13633	18581
4232	13637	18579
4233	13640	18575
4234	13643	18572
4235	13646	18569
4236	13649	18566
4237	13653	18562
4238	13656	18559
4239	13659	18556
4240	13662	18553
4241	13666	18550
4242	13669	18547
4243	13672	18544
4244	13676	18540
4245	13679	18537
4246	13682	18534
4247	13685	18531
4248	13689	18528
4249	13692	18525
4250	13695	18522
4251	13698	18518
4252	13702	18515
4253	13705	18512
4254	13708	18509
4255	13711	18505
4256	13715	18503
4257	13718	18499
4258	13722	18496
4259	13725	18493
4260	13728	18490
4261	13732	18488
4262	13735	18485
4263	13739	18482
4264	13743	18479
4265	13746	18476
4266	13749	18473
4267	13753	18470
4268	13756	18467
4269	13760	18464
4270	13763	18461
4271	13766	18458
4272	13769	18455
4273	13772	18452
4274	13776	18448
4275	13779	18445
4276	13782	18442
4277	13785	18438
4278	13788	18435
4279	13791	18432
4280	13795	18429
4281	13798	18425
4282	13801	18422
4283	13804	18419
4284	13808	18416
4285	13811	18413
4286	13814	18409
4287	13818	18406
4288	13821	18403
4289	13824	18400
4290	13827	18397
4291	13831	18394
4292	13834	18391
4293	13838	18388
4294	13841	18385
4295	13844	18382
4296	13848	18379
4297	13851	18376
4298	13854	18373
4299	13857	18369
4300	13861	18366
4301	13864	18363
4302	13867	18360
4303	13870	18356
4304	13874	18353
4305	13877	18350
4306	13880	18347
4307	13884	18344
4308	13887	18341
4309	13891	18338
4310	13894	18335
4311	13897	18332
4312	13901	18329
4313	13904	18326
4314	13908	18323
4315	13911	18321
4316	13915	18318
4317	13918	18315
4318	13921	18312
4319	13925	18309
4320	13929	18306
4321	13932	18303
4322	13936	18300
4323	13939	18297
4324	13942	18295
4325	13946	18291
4326	13949	18289
4327	13953	18286
4328	13956	18282
4329	13959	18279
4330	13963	18276
4331	13966	18273
4332	13970	18271
4333	13973	18268
4334	13977	18265
4335	13980	18262
4336	13984	18259
4337	13987	18257
4338	13991	18254
4339	13994	18251
4340	13998	18248
4341	14001	18244
4342	14004	18241
4343	14008	18239
4344	14011	18235
4345	14014	18232
4346	14018	18229
4347	14021	18227
4348	14025	18224
4349	14028	18220
4350	14031	18217
4351	14035	18215
4352	14039	18212
4353	14042	18208
4354	14045	18205
4355	14048	18202
4356	14051	18199
4357	14054	18196
4358	14058	18192
4359	14061	18189
4360	14064	18186
4361	14068	18183
4362	14071	18180
4363	14074	18177
4364	14078	18174
4365	14081	18171
4366	14084	18168
4367	14088	18165
4368	14091	18162
4369	14095	18159
4370	14098	18156
4371	14102	18154
4372	14106	18151
4373	14109	18148
4374	14112	18145
4375	14115	18141
4376	14119	18138
4377	14122	18135
4378	14125	18132
4379	14128	18128
4380	14132	18125
4381	14135	18122
4382	14139	18120
4383	14142	18116
4384	14145	18113
4385	14148	18110
4386	14152	18107
4387	14155	18104
4388	14158	18100
4389	14161	18097
4390	14164	18093
4391	14168	18090
4392	14171	18087
4393	14174	18084
4394	14177	18081
4395	14181	18078
4396	14184	18074
4397	14188	18073
4398	14192	18070
4399	14195	18067
4400	14198	18064
4401	14202	18061
4402	14205	18058
4403	14209	18055
4404	14212	18052
4405	14215	18048
4406	14218	18045
4407	14222	18042
4408	14225	18039
4409	14228	18036
4410	14232	18032
4411	14235	18029
4412	14238	18026
4413	14242	18023
4414	14245	18020
4415	14249	18018
4416	14252	18015
4417	14256	18012
4418	14260	18010
4419	14263	18007
4420	14267	18003
4421	14270	18000
4422	14273	17997
4423	14277	17995
4424	14280	17992
4425	14284	17989
4426	14287	17985
4427	14290	17982
4428	14294	17979
4429	14297	17976
4430	14300	17973
4431	14303	17970
4432	14307	17967
4433	14310	17963
4434	14313	17960
4435	14316	17957
4436	14320	17954
4437	14323	17951
4438	14326	17947
4439	14329	17944
4440	14332	17941
4441	14336	17937
4442	14339	17934
4443	14342	17931
4444	14346	17929
4445	14351	17927
4446	14354	17924
4447	14357	17921
4448	14361	17918
4449	14364	17914
4450	14367	17912
4451	14370	17908
4452	14374	17905
4453	14377	17902
4454	14380	17899
4455	14384	17896
4456	14387	17892
4457	14390	17889
4458	14393	17886
4459	14396	17883
4460	14400	17880
4461	14403	17877
4462	14407	17874
4463	14410	17870
4464	14413	17867
4465	14417	17865
4466	14420	17862
4467	14424	17859
4468	14428	17857
4469	14432	17855
4470	14436	17852
4471	14439	17849
4472	14443	17846
4473	14446	17843
4474	14450	17841
4475	14454	17838
4476	14458	17836
4477	14462	17834
4478	14465	17831
4479	14468	17827
4480	14472	17824
4481	14475	17821
4482	14479	17818
4483	14482	17815
4484	14486	17812
4485	14489	17809
4486	14492	17806
4487	14496	17803
4488	14499	17800
4489	14503	17797
4490	14506	17794
4491	14510	17792
4492	14513	17789
4493	14516	17786
4494	14520	17783
4495	14523	17780
4496	14527	17777
4497	14530	17774
4498	14534	17771
4499	14538	17768
4500	14541	17766
4501	14545	17763
4502	14548	17760
4503	14551	17756
4504	14555	17753
4505	14558	17750
4506	14561	17747
4507	14565	17744
4508	14568	17741
4509	14571	17737
4510	14574	17734
4511	14578	17731
4512	14581	17728
4513	14584	17725
4514	14588	17722
4515	14591	17718
4516	14594	17715
4517	14597	17712
4518	14601	17709
4519	14604	17706
4520	14607	17702
4521	14610	17699
4522	14614	17696
4523	14617	17693
4524	14620	17690
4525	14623	17686
4526	14627	17683
4527	14630	17680
4528	14633	17677
4529	14636	17674
4530	14640	17671
4531	14643	17667
4532	14647	17664
4533	14650	17661
4534	14653	17658
4535	14656	17655
4536	14660	17652
4537	14663	17649
4538	14666	17646
4539	14670	17642
4540	14673	17639
4541	14677	17636
4542	14680	17634
4543	14683	17630
4544	14686	17627
4545	14690	17624
4546	14693	17621
4547	14696	17618
4548	14700	17615
4549	14703	17611
4550	14706	17608
4551	14710	17605
4552	14713	17602
4553	14716	17599
4554	14719	17596
4555	14723	17593
4556	14726	17589
4557	14729	17586
4558	14732	17583
4559	14735	17579
4560	14739	17576
4561	14742	17573
4562	14745	17570
4563	14748	17566
4564	14752	17563
4565	14755	17560
4566	14759	17557
4567	14762	17554
4568	14765	17551
4569	14769	17548
4570	14772	17545
4571	14775	17542
4572	14779	17539
4573	14782	17536
4574	14786	17533
4575	14789	17530
4576	14793	17527
4577	14796	17524
4578	14800	17522
4579	14803	17518
4580	14806	17515
4581	14810	17512
4582	14813	17509
4583	14817	17506
4584	14820	17503
4585	14823	17499
4586	14826	17496
4587	14830	17493
4588	14833	17490
4589	14836	17487
4590	14840	17484
4591	14843	17481
4592	14846	17478
4593	14850	17475
4594	14853	17471
4595	14856	17468
4596	14860	17465
4597	14863	17462
4598	14866	17459
4599	14870	17456
4600	14873	17453
4601	14876	17450
4602	14880	17446
4603	14883	17443
4604	14886	17440
4605	14889	17437
4606	14893	17433
4607	14896	17430
4608	14899	17427
4609	14903	17424
4610	14906	17421
4611	14909	17418
4612	14912	17414
4613	14916	17411
4614	14919	17408
4615	14922	17405
4616	14925	17402
4617	14929	17398
4618	14932	17395
4619	14935	17392
4620	14939	17389
4621	14942	17386
4622	14945	17383
4623	14948	17379
4624	14951	17376
4625	14955	17373
4626	14958	17370
4627	14961	17366
4628	14964	17363
4629	14968	17360
4630	14971	17357
4631	14974	17354
4632	14978	17350
4633	14981	17347
4634	14984	17344
4635	14987	17341
4636	14990	17337
4637	14993	17334
4638	14996	17331
4639	15000	17327
4640	15003	17324
4641	15006	17321
4642	15009	17318
4643	15013	17314
4644	15016	17311
4645	15019	17308
4646	15022	17304
4647	15025	17301
4648	15029	17298
4649	15032	17295
4650	15035	17292
4651	15038	17288
4652	15041	17285
4653	15045	17282
4654	15048	17279
4655	15051	17275
4656	15054	17272
4657	15058	17269
4658	15061	17266
4659	15064	17262
4660	15067	17259
4661	15070	17256
4662	15074	17252
4663	15077	17250
4664	15080	17246
4665	15084	17243
4666	15087	17240
4667	15090	17237
4668	15093	17233
4669	15097	17230
4670	15100	17227
4671	15103	17224
4672	15106	17220
4673	15109	17217
4674	15113	17214
4675	15116	17211
4676	15120	17208
4677	15124	17206
4678	15127	17203
4679	15130	17199
4680	15133	17196
4681	15136	17193
4682	15140	17189
4683	15143	17186
4684	15146	17183
4685	15150	17180
4686	15153	17177
4687	15156	17173
4688	15159	17170
4689	15162	17167
4690	15166	17164
4691	15169	17160
4692	15172	17157
4693	15176	17154
4694	15179	17151
4695	15182	17148
4696	15186	17145
4697	15189	17142
4698	15193	17139
4699	15196	17136
4700	15200	17134
4701	15204	17131
4702	15207	17128
4703	15210	17125
4704	15214	17122
4705	15217	17119
4706	15220	17115
4707	15223	17111
4708	15226	17108
4709	15230	17105
4710	15233	17102
4711	15236	17099
4712	15239	17096
4713	15243	17093
4714	15246	17089
4715	15249	17086
4716	15253	17083
4717	15256	17080
4718	15259	17077
4719	15263	17073
4720	15266	17070
4721	15269	17067
4722	15272	17064
4723	15276	17061
4724	15279	17057
4725	15282	17054
4726	15285	17051
4727	15289	17048
4728	15292	17045
4729	15295	17042
4730	15299	17038
4731	15302	17035
4732	15305	17032
4733	15308	17029
4734	15311	17025
4735	15315	17022
4736	15318	17019
4737	15321	17016
4738	15325	17013
4739	15328	17009
4740	15331	17006
4741	15334	17003
4742	15338	17000
4743	15341	16997
4744	15344	16994
4745	15347	16990
4746	15351	16987
4747	15354	16984
4748	15357	16981
4749	15360	16977
4750	15363	16974
4751	15367	16971
4752	15370	16967
4753	15373	16964
4754	15376	16961
4755	15380	16958
4756	15383	16955
4757	15386	16952
4758	15390	16948
4759	15393	16945
4760	15396	16942
4761	15400	16940
4762	15404	16937
4763	15408	16934
4764	15411	16931
4765	15415	16929
4766	15418	16926
4767	15422	16922
4768	15425	16920
4769	15430	16918
4770	15433	16915
4771	15437	16912
4772	15440	16909
4773	15444	16907
4774	15448	16904
4775	15451	16900
4776	15454	16897
4777	15458	16894
4778	15461	16891
4779	15464	16888
4780	15467	16884
4781	15471	16881
4782	15474	16878
4783	15477	16875
4784	15480	16871
4785	15484	16868
4786	15487	16865
4787	15490	16862
4788	15493	16859
4789	15496	16855
4790	15500	16852
4791	15503	16849
4792	15506	16846
4793	15510	16842
4794	15513	16839
4795	15516	16836
4796	15519	16832
4797	15522	16829
4798	15525	16826
4799	15529	16823
4800	15532	16819
4801	15536	16817
4802	15539	16814
4803	15543	16811
4804	15546	16808
4805	15549	16805
4806	15553	16802
